uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
9704_PV972_covN2_1_3_2022-05-25,PV972,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,5.0,ND,50.0,1.0,
9705_PV974_covN2_1_1_2022-05-25,PV974,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,5377.953277487791,,60.0,1.2,
9706_PV974_covN2_1_2_2022-05-25,PV974,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,5940.796698796286,,60.0,1.2,
9707_PV974_covN2_1_3_2022-05-25,PV974,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,6264.6879837947,,60.0,1.2,
9708_PV975_covN2_1_1_2022-05-25,PV975,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,10236.60462902561,,60.0,1.2,
9709_PV975_covN2_1_2_2022-05-25,PV975,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,5901.505907165619,,60.0,1.2,
9710_PV975_covN2_1_3_2022-05-25,PV975,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,10581.936513496194,,60.0,1.2,
9711_PV976_covN2_1_1_2022-05-25,PV976,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,5.0,ND,120.0,2.4,
9712_PV976_covN2_1_2_2022-05-25,PV976,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,5.0,ND,120.0,2.4,
9713_PV976_covN2_1_3_2022-05-25,PV976,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,5.0,ND,120.0,2.4,
9714_PV977_covN2_1_1_2022-05-25,PV977,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,229.84877437684986,UJ,90.0,1.8,
9715_PV977_covN2_1_2_2022-05-25,PV977,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,7.588818757647874,UJ,90.0,1.8,
9716_PV977_covN2_1_3_2022-05-25,PV977,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,110.04174434876995,UJ,90.0,1.8,
9717_PV978_covN2_1_1_2022-05-25,PV978,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,3218.8117595657736,,80.0,1.6,
9718_PV978_covN2_1_2_2022-05-25,PV978,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,2568.6969519028094,,80.0,1.6,
9719_PV978_covN2_1_3_2022-05-25,PV978,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,2837.5304850548587,,80.0,1.6,
9720_PV979_covN2_1_1_2022-05-25,PV979,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,1706.3100433193663,,60.0,1.2,
9721_PV979_covN2_1_2_2022-05-25,PV979,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,2697.150678135638,,60.0,1.2,
9722_PV979_covN2_1_3_2022-05-25,PV979,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,2138.1622416895348,,60.0,1.2,
9723_PV980_covN2_1_1_2022-05-25,PV980,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,2425.468837659637,,60.0,1.2,
9724_PV980_covN2_1_2_2022-05-25,PV980,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,2540.789054571822,,60.0,1.2,
9725_PV980_covN2_1_3_2022-05-25,PV980,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,4151.691682760087,,60.0,1.2,
9726_PV981_covN2_1_1_2022-05-25,PV981,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,862.0386293581938,UJ,40.0,0.8,
9727_PV981_covN2_1_2_2022-05-25,PV981,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,885.2258860748416,UJ,40.0,0.8,
9728_PV981_covN2_1_3_2022-05-25,PV981,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,3542.90559944779,,40.0,0.8,
9729_PV982_covN2_1_1_2022-05-25,PV982,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,12696.766419704594,,30.0,0.6,
9730_PV982_covN2_1_2_2022-05-25,PV982,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,16666.666666666653,,30.0,0.6,
9731_PV982_covN2_1_3_2022-05-25,PV982,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,14888.721116836967,,30.0,0.6,
9732_PV983_covN2_1_1_2022-05-25,PV983,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,16666.666666666653,,30.0,0.6,
9733_PV983_covN2_1_2_2022-05-25,PV983,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,11493.848391442578,,30.0,0.6,
9734_PV983_covN2_1_3_2022-05-25,PV983,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,12696.766419704594,,30.0,0.6,
9735_PV984_covN2_1_1_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_1,3975.3041625547553,,30.0,0.6,
9736_PV984_covN2_1_2_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_2,3367.629102295411,,30.0,0.6,
9737_PV984_covN2_1_3_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,1_3,10684.769954166426,,30.0,0.6,
9738_PV984_covN2_2_1_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,2_1,11881.593397592573,,30.0,0.6,
9739_PV984_covN2_2_2_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,2_2,5688.397802679786,,30.0,0.6,
9740_PV984_covN2_2_3_2022-05-25,PV984,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-25,2022-05-25,solid,covN2,,gcL,,2_3,6078.667716202121,,30.0,0.6,
9741_PV986_nPMMoV_1_1_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,20180209.600321703,,30.0,0.6,
9742_PV986_nPMMoV_1_2_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,13667683.188302863,,30.0,0.6,
9743_PV987_nPMMoV_1_1_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,1799643.3153448564,,150.0,3.0,
9744_PV987_nPMMoV_1_2_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,1210260.1825670062,,150.0,3.0,
9745_PV988_nPMMoV_1_1_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,2621643.585807043,,90.0,1.8,
9746_PV988_nPMMoV_1_2_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,1763055.3886598616,,90.0,1.8,
9747_PV989_nPMMoV_1_1_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,43323636.0837129,,15.0,0.3,
9748_PV989_nPMMoV_1_2_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,56708475.99508637,,15.0,0.3,
9749_PV990_nPMMoV_1_1_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,16753552.801365841,,25.0,0.5,
9750_PV990_nPMMoV_1_2_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,21468377.65402713,,25.0,0.5,
9751_PV991_nPMMoV_1_1_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,15497468.593238553,,25.0,0.5,
9752_PV991_nPMMoV_1_2_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,11590626.700910615,,25.0,0.5,
9753_PV992_nPMMoV_1_1_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,50273634.5392665,,15.0,0.3,
9754_PV992_nPMMoV_1_2_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,48181325.691530965,,15.0,0.3,
9755_PV993_nPMMoV_1_1_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,33333333.333333336,,15.0,0.3,
9756_PV993_nPMMoV_1_2_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,42113099.53850849,,15.0,0.3,
9757_PV994_nPMMoV_1_1_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_1,2596220.3862971356,,80.0,1.6,
9758_PV994_nPMMoV_1_2_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,nPMMoV,,gcL,,1_2,2084284.219521992,,80.0,1.6,
9759_PV986_covN1_1_1_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,6452.197355676057,,60.0,1.2,
9760_PV986_covN1_1_2_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,6323.182447500644,,60.0,1.2,
9761_PV986_covN1_1_3_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,8057.473222887184,,60.0,1.2,
9762_PV987_covN1_1_1_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,1264.636489500129,,300.0,6.0,
9763_PV987_covN1_1_2_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,742.9704767366177,,300.0,6.0,
9764_PV987_covN1_1_3_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,1380.3124480306599,,300.0,6.0,
9765_PV988_covN1_1_1_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,2494.1000639552444,,180.0,3.6,
9766_PV988_covN1_1_2_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,2136.300841269137,,180.0,3.6,
9767_PV988_covN1_1_3_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,2759.13863591216,,180.0,3.6,
9768_PV989_covN1_1_1_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,18191.16217045961,,30.0,0.6,
9769_PV989_covN1_1_2_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,23494.789407488533,,30.0,0.6,
9770_PV989_covN1_1_3_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,18562.325130964342,,30.0,0.6,
9771_PV990_covN1_1_1_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,3405.3655850163886,,50.0,1.0,
9772_PV990_covN1_1_2_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,4029.611320200403,,50.0,1.0,
9773_PV990_covN1_1_3_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,3359.818286283777,,50.0,1.0,
9774_PV991_covN1_1_1_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,16020.584706596956,,50.0,1.0,
9775_PV991_covN1_1_2_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,10696.45247921921,,50.0,1.0,
9776_PV991_covN1_1_3_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,15700.245115152224,,50.0,1.0,
9777_PV992_covN1_1_1_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,56756.0930836064,,30.0,0.6,
9778_PV992_covN1_1_2_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,51650.77231999042,,30.0,0.6,
9779_PV992_covN1_1_3_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,69459.52204060556,,30.0,0.6,
9780_PV993_covN1_1_1_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,19855.10286671767,,30.0,0.6,
9781_PV993_covN1_1_2_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,11508.799820047898,,30.0,0.6,
9782_PV993_covN1_1_3_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,13256.642511705688,,30.0,0.6,
9783_PV994_covN1_1_1_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_1,2787.0349785574144,,160.0,3.2,
9784_PV994_covN1_1_2_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_2,4464.992995422781,,160.0,3.2,
9785_PV994_covN1_1_3_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN1,,gcL,,1_3,2114.751678838151,,160.0,3.2,
9786_PV986_covN2_1_1_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,1232.6721170836454,J,60.0,1.2,
9787_PV986_covN2_1_2_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,785.0225904348625,UJ,60.0,1.2,
9788_PV986_covN2_1_3_2022-05-27,PV986,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,1847.7366774022134,,60.0,1.2,
9789_PV987_covN2_1_1_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,54.30215303307215,UJ,300.0,6.0,
9790_PV987_covN2_1_2_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,146.92432575583152,UJ,300.0,6.0,
9791_PV987_covN2_1_3_2022-05-27,PV987,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,248.17578967351707,J,300.0,6.0,
9792_PV988_covN2_1_1_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,327.901655058314,J,180.0,3.6,
9793_PV988_covN2_1_2_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,230.67782960547692,UJ,180.0,3.6,
9794_PV988_covN2_1_3_2022-05-27,PV988,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,336.72160766219145,J,180.0,3.6,
9795_PV989_covN2_1_1_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,7874.089278560084,,30.0,0.6,
9796_PV989_covN2_1_2_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,9998.773541678913,,30.0,0.6,
9797_PV989_covN2_1_3_2022-05-27,PV989,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,10972.170652288314,,30.0,0.6,
9798_PV990_covN2_1_1_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,2853.194722898116,,50.0,1.0,
9799_PV990_covN2_1_2_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,3458.636330643125,,50.0,1.0,
9800_PV990_covN2_1_3_2022-05-27,PV990,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,3323.6388963788163,,50.0,1.0,
9801_PV991_covN2_1_1_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,6079.413330908819,,50.0,1.0,
9802_PV991_covN2_1_2_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,6942.2229838765425,,50.0,1.0,
9803_PV991_covN2_1_3_2022-05-27,PV991,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,6201.649316270004,,50.0,1.0,
9804_PV992_covN2_1_1_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,21163.873026992387,,30.0,0.6,
9805_PV992_covN2_1_2_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,32577.29586019677,,30.0,0.6,
9806_PV992_covN2_1_3_2022-05-27,PV992,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,16338.162696385485,,30.0,0.6,
9807_PV993_covN2_1_1_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,7466.990169837954,,30.0,0.6,
9808_PV993_covN2_1_2_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,4109.411059084318,,30.0,0.6,
9809_PV993_covN2_1_3_2022-05-27,PV993,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,5323.184466110118,,30.0,0.6,
9810_PV994_covN2_1_1_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_1,796.5078847736422,,160.0,3.2,
9811_PV994_covN2_1_2_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_2,564.0715184514788,,160.0,3.2,
9812_PV994_covN2_1_3_2022-05-27,PV994,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-27,2022-05-27,solid,covN2,,gcL,,1_3,594.8246073392493,,160.0,3.2,
9813_PV995_nPMMoV_1_1_2022-05-30,PV995,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-30,2022-05-30,solid,nPMMoV,,gcL,,1_1,5.0,ND,25.0,0.5,
9814_PV995_nPMMoV_1_2_2022-05-30,PV995,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-30,2022-05-30,solid,nPMMoV,,gcL,,1_2,5.0,ND,25.0,0.5,
9815_PV996_nPMMoV_1_1_2022-05-30,PV996,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-30,2022-05-30,solid,nPMMoV,,gcL,,1_1,5724556.2991893105,,60.0,1.2,
9816_PV996_nPMMoV_1_2_2022-05-30,PV996,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6000,McKay-GLIER,2022-05-30,2022-05-30,solid,nPMMoV,,gcL,,1_2,5039149.180027184,,60.0,1.2,
